molecule_name,atom_index,atom,x,y,z
dsgdb9nsd_109198,2,C,-1.596677989,-0.3223949108,-0.2933973613
dsgdb9nsd_109198,3,N,-2.711022605,0.2261535481,-0.5889369447
dsgdb9nsd_109198,4,C,-3.721112275,-0.8371489984999999,-0.5584025793
dsgdb9nsd_109198,5,C,-3.021449904,-2.06165445,0.1355710381
dsgdb9nsd_109198,6,N,-1.613684845,-1.695416719,-0.044998210700000006
dsgdb9nsd_109198,7,C,-3.379743726,-2.194760439,1.5575799240000001
dsgdb9nsd_109198,8,N,-3.642311636,-2.299653702,2.678518334
dsgdb9nsd_109198,9,H,0.1019640493,0.3361409293,1.676552804
dsgdb9nsd_109198,10,H,-0.4483542789,1.465732669,-0.24815675559999997
dsgdb9nsd_109198,11,H,0.3195736793,0.1244269642,-1.119502651
dsgdb9nsd_109198,12,H,-4.620381371000001,-0.5161947857,-0.028643079300000002
dsgdb9nsd_109198,13,H,-4.0094805430000005,-1.1074105220000001,-1.581044671
dsgdb9nsd_109198,14,H,-3.258074228,-3.0043721160000003,-0.36489225119999996
dsgdb9nsd_109198,15,H,-0.9270733055,-2.044900286,0.6100113113000001
dsgdb9nsd_109400,0,O,0.0877398273,1.3592010319999999,0.5362592156
dsgdb9nsd_109400,1,C,0.0714717649,0.0115887788,0.1673223874
dsgdb9nsd_109400,2,C,-1.333825303,-0.4913423715,-0.099702173
dsgdb9nsd_109400,3,N,-2.285295299,0.33793534700000005,-0.05713842400000001
dsgdb9nsd_109400,4,C,-3.704222829,0.0328482419,-0.1135606793
dsgdb9nsd_109400,5,C,-4.1905021080000004,-0.9140557274,-1.21581873
dsgdb9nsd_109400,6,C,-3.6474638130000003,-2.336277039,-1.080999528
dsgdb9nsd_109400,7,C,-2.146872128,-2.426305292,-1.3198285379999999
dsgdb9nsd_109400,8,O,-1.325874495,-1.8358254930000002,-0.3037341841
dsgdb9nsd_109400,9,H,-0.8405926858,1.638408626,0.4579282378
dsgdb9nsd_109400,10,H,0.6715414338,-0.1650322419,-0.7411412479
dsgdb9nsd_109400,11,H,0.5103031163,-0.6231955441,0.952788448
dsgdb9nsd_109400,12,H,-3.9989288519999997,-0.38177753729999997,0.8627617795999999
dsgdb9nsd_109400,13,H,-4.233091894,0.9866916393999999,-0.21030929969999998
dsgdb9nsd_109400,14,H,-5.286179565,-0.9317384479999999,-1.181866287
dsgdb9nsd_109400,15,H,-3.912767174,-0.5041698669,-2.195827676
dsgdb9nsd_109400,16,H,-3.880144526,-2.7432652419999997,-0.0886791567
dsgdb9nsd_109400,17,H,-4.131543196,-2.9925311260000003,-1.8149582640000002
dsgdb9nsd_109400,18,H,-1.823032365,-3.4697299360000002,-1.346020657
dsgdb9nsd_109400,19,H,-1.892503379,-1.96675781,-2.285281183
dsgdb9nsd_109459,0,O,-0.0479584948,1.424854302,-0.2487128516
dsgdb9nsd_109459,1,C,-0.02614524,0.09227654019999999,0.20963526670000002
dsgdb9nsd_109459,2,C,-1.4346708540000002,-0.5084544774,0.1622916257
dsgdb9nsd_109459,3,C,-1.939920536,-0.6775141767,-1.253184836
dsgdb9nsd_109459,4,N,-2.060943495,0.1154257806,-2.221204001
dsgdb9nsd_109459,5,O,-2.1270147930000003,-2.036955307,-1.156757025
dsgdb9nsd_109459,6,C,-1.629707007,-2.023180064,0.2128575194
dsgdb9nsd_109459,7,C,-0.7765362208,-3.1303334389999997,0.7229922237
dsgdb9nsd_109459,8,C,-2.197722057,-2.9315320039999997,1.241261023
dsgdb9nsd_109459,9,H,-0.48606547170000003,1.4209686259999998,-1.112771232
dsgdb9nsd_109459,10,H,0.6579265275,-0.5383967269,-0.38086636729999995
dsgdb9nsd_109459,11,H,0.3500393089,0.1136315888,1.238253312
dsgdb9nsd_109459,12,H,-2.111928469,0.0611699856,0.8035145881999999
dsgdb9nsd_109459,13,H,-2.366338158,-0.35650676049999996,-3.0734673210000003
dsgdb9nsd_109459,14,H,-0.6015865694,-3.967624813,0.0565823223
dsgdb9nsd_109459,15,H,0.055490553600000006,-2.885403536,1.374664092
dsgdb9nsd_109459,16,H,-2.3377193590000003,-2.547697881,2.246360286
dsgdb9nsd_109459,17,H,-2.950414537,-3.6401522689999997,0.9139526331000001
dsgdb9nsd_109510,0,C,-0.1058083653,1.55942835,0.1471775781
dsgdb9nsd_109510,1,C,0.1952035918,0.0941338441,-0.159624262
dsgdb9nsd_109510,2,N,0.7196196264,-0.5665582514,1.0346047729999999
dsgdb9nsd_109510,3,C,-0.21333720829999997,-1.255081673,1.954263605
dsgdb9nsd_109510,4,C,-1.6202485130000002,-1.340736817,1.678540058
dsgdb9nsd_109510,5,C,-2.806092525,-1.38867377,1.47540875
dsgdb9nsd_109510,6,C,0.7987947697,-2.021427891,1.130025626
dsgdb9nsd_109510,7,C,0.32838949559999997,-2.914977615,-0.0023068095
dsgdb9nsd_109510,8,C,2.046800657,-2.520113378,1.834760809
dsgdb9nsd_109510,9,H,0.7840093533,2.063729869,0.5341235784
dsgdb9nsd_109510,10,H,-0.44053333899999997,2.080130928,-0.7555351103
dsgdb9nsd_109510,11,H,-0.8981373873999999,1.6403164630000002,0.8977374425
dsgdb9nsd_109510,12,H,-0.7080038027,-0.3851399819,-0.5619024392
dsgdb9nsd_109510,13,H,0.9723806489,0.0230522696,-0.9297654941
dsgdb9nsd_109510,14,H,0.0174611891,-1.088056649,3.0053095919999997
dsgdb9nsd_109510,15,H,-3.8522885280000003,-1.4395326769999999,1.300658872
dsgdb9nsd_109510,16,H,-0.6460665677,-2.62295776,-0.3944067696
dsgdb9nsd_109510,17,H,1.054278831,-2.9036839910000003,-0.8233175271
dsgdb9nsd_109510,18,H,0.2471801548,-3.94823484,0.35053725880000003
dsgdb9nsd_109510,19,H,1.875983531,-3.5031222619999998,2.287188096
dsgdb9nsd_109510,20,H,2.874379725,-2.61723465,1.122534035
dsgdb9nsd_109510,21,H,2.355401392,-1.820115326,2.6145791000000003
dsgdb9nsd_109637,0,C,-0.4404609481,1.0430904029999999,-0.20670130890000002
dsgdb9nsd_109637,1,O,0.5199456388,0.021881598999999998,0.0492590321
dsgdb9nsd_109637,2,C,0.978054752,-0.6009825725,-1.091102231
dsgdb9nsd_109637,3,C,1.352154347,-2.0431048169999997,-0.9310086654
dsgdb9nsd_109637,4,N,1.0347808029999999,-2.671453629,0.3202856282
dsgdb9nsd_109637,5,C,0.08435339789999999,-1.6745292680000001,-1.742630568
dsgdb9nsd_109637,6,O,-1.113237546,-1.979186629,-1.1242916729999999
dsgdb9nsd_109637,7,C,0.10426600720000001,-1.808133891,-3.173694989
dsgdb9nsd_109637,8,N,0.1650280845,-1.884947762,-4.327144037
dsgdb9nsd_109637,9,H,-0.018679726,1.826059172,-0.8515736205
dsgdb9nsd_109637,10,H,-1.3362379690000001,0.6241528383,-0.6761024659999999
dsgdb9nsd_109637,11,H,-0.6990398408,1.477824145,0.7606628234
dsgdb9nsd_109637,12,H,1.581240767,0.0116661817,-1.7631073940000002
dsgdb9nsd_109637,13,H,2.2154708309999998,-2.406134155,-1.4789534619999998
dsgdb9nsd_109637,14,H,1.558064769,-3.5247554589999996,0.46036126130000005
dsgdb9nsd_109637,15,H,1.181789736,-2.041197077,1.100432565
dsgdb9nsd_109637,16,H,-0.8510118540999999,-2.512310049,-0.3460174357
dsgdb9nsd_109643,0,N,0.0334962647,1.390073155,0.3010374612
dsgdb9nsd_109643,1,C,-0.0030217240999999995,-0.0229382145,-0.0006625736000000001
dsgdb9nsd_109643,2,C,1.129369586,-0.5785869305,-0.6990513939
dsgdb9nsd_109643,3,N,2.052290328,-1.004113953,-1.253781167
dsgdb9nsd_109643,4,C,-0.685579734,-0.8592512731,1.090760784
dsgdb9nsd_109643,5,O,-1.166842008,-0.16432169859999998,2.195940085
dsgdb9nsd_109643,6,C,-1.375696796,-0.6850848529000001,-0.2277106005
dsgdb9nsd_109643,7,C,-2.66345449,0.1263671349,-0.27196939649999996
dsgdb9nsd_109643,8,O,-3.663145502,-0.4661940072,0.5347587167
dsgdb9nsd_109643,9,H,0.9528802603000001,1.652328816,0.6434886343
dsgdb9nsd_109643,10,H,-0.16146995109999998,1.9561661119999998,-0.5185518782999999
dsgdb9nsd_109643,11,H,-0.2557275304,-1.8198150130000001,1.352726373
dsgdb9nsd_109643,12,H,-0.9865997959999999,0.7748214111,2.01496051
dsgdb9nsd_109643,13,H,-1.3429568219999999,-1.544382896,-0.8897141741
dsgdb9nsd_109643,14,H,-2.473232975,1.166745097,0.0223516164
dsgdb9nsd_109643,15,H,-3.057254533,0.1440299298,-1.292448092
dsgdb9nsd_109643,16,H,-3.3133422560000003,-0.4649504574,1.435083545
dsgdb9nsd_109685,0,C,-2.207089845,-0.0238742907,3.333191063
dsgdb9nsd_109685,1,C,-1.5879122030000001,-0.3443957158,1.966079401
dsgdb9nsd_109685,2,C,-0.1140836795,-0.6892017094,2.0631173680000003
dsgdb9nsd_109685,3,N,0.4006139439,-2.028110781,2.40075115
dsgdb9nsd_109685,4,C,-0.5090194482,-3.140153367,2.634681554
dsgdb9nsd_109685,5,C,0.6235466512,-1.4973317019999999,1.042813931
dsgdb9nsd_109685,6,C,-0.057212983700000004,-2.0940077390000003,-0.1742715005
dsgdb9nsd_109685,7,C,2.103416311,-1.211333643,0.8238158192
dsgdb9nsd_109685,8,O,2.851900048,-2.41566292,0.7925411241
dsgdb9nsd_109685,9,H,-1.672301456,0.7965141309,3.823748235
dsgdb9nsd_109685,10,H,-3.2552359760000003,0.2734233428,3.2312160110000003
dsgdb9nsd_109685,11,H,-2.1664835119999997,-0.8897173426,4.001633546
dsgdb9nsd_109685,12,H,-2.156353498,-1.142467864,1.4812256590000001
dsgdb9nsd_109685,13,H,-1.6825242459999998,0.5310568357,1.310411885
dsgdb9nsd_109685,14,H,0.45426386399999996,0.1013367621,2.558710685
dsgdb9nsd_109685,15,H,-1.459150146,-3.111089891,2.084413093
dsgdb9nsd_109685,16,H,-0.0020323716,-4.07374809,2.369395887
dsgdb9nsd_109685,17,H,-0.743694847,-3.181615425,3.703602821
dsgdb9nsd_109685,18,H,-1.06982098,-2.450344885,0.0183814169
dsgdb9nsd_109685,19,H,-0.11475897199999999,-1.3499355180000001,-0.9764349851999999
dsgdb9nsd_109685,20,H,0.538488863,-2.9344272119999997,-0.5447983637
dsgdb9nsd_109685,21,H,2.267879811,-0.7195425676,-0.1415572603
dsgdb9nsd_109685,22,H,2.468737041,-0.539704153,1.6145313719999999
dsgdb9nsd_109685,23,H,2.66920098,-2.8454509160000003,1.637409399
dsgdb9nsd_109728,0,C,-0.0434949036,1.523821825,-0.0596651216
dsgdb9nsd_109728,1,C,0.0420613963,0.017354727099999998,-0.1679144521
dsgdb9nsd_109728,2,O,1.106451152,-0.5335929832,-0.4285242535
dsgdb9nsd_109728,3,C,-1.2148063040000001,-0.7391825442000001,0.0178947171
dsgdb9nsd_109728,4,C,-1.32267826,-2.141792669,-0.6083692108
dsgdb9nsd_109728,5,O,-0.2401878041,-2.690379923,-1.28544963
dsgdb9nsd_109728,6,C,-1.294886837,-2.032946161,0.8735029653
dsgdb9nsd_109728,7,C,-0.1055954823,-2.610564095,1.623606792
dsgdb9nsd_109728,8,O,-0.0456435715,-4.016884212,1.4484157819999999
dsgdb9nsd_109728,9,H,0.9421830548000001,1.9651148180000002,-0.209422528
dsgdb9nsd_109728,10,H,-0.7406909748,1.914922119,-0.8095177856
dsgdb9nsd_109728,11,H,-0.43775247799999994,1.811510891,0.9213193057
dsgdb9nsd_109728,12,H,-2.113933801,-0.1326813077,0.026010420299999996
dsgdb9nsd_109728,13,H,-2.26180328,-2.372704059,-1.1025180490000002
dsgdb9nsd_109728,14,H,0.5226022812,-2.098632581,-1.1306054540000001
dsgdb9nsd_109728,15,H,-2.250398857,-2.141293021,1.378298825
dsgdb9nsd_109728,16,H,0.8266770584,-2.127771648,1.310150533
dsgdb9nsd_109728,17,H,-0.220614957,-2.4358053180000003,2.6976240660000004
dsgdb9nsd_109728,18,H,0.0817959687,-4.1568370869999995,0.5011919085000001
dsgdb9nsd_109746,0,C,-1.8120282490000001,0.1326070521,1.760806932
dsgdb9nsd_109746,1,N,-0.9032951604,-0.532868318,0.8297296681999999
dsgdb9nsd_109746,2,C,-0.9216118647,-0.24505747519999999,-0.5879729309
dsgdb9nsd_109746,3,C,-1.869701789,0.7336192849,-1.253052351
dsgdb9nsd_109746,4,O,-3.1069165360000004,0.1032644825,-1.566155398
dsgdb9nsd_109746,5,C,0.2598043061,0.17367467350000002,0.2649147508
dsgdb9nsd_109746,6,C,0.5653554653,1.6174454230000002,0.533718839
dsgdb9nsd_109746,7,C,2.045042981,1.9510912630000001,0.6035158339
dsgdb9nsd_109746,8,O,-0.2842838634,2.470541697,0.7032333462
dsgdb9nsd_109746,9,H,-1.9827133540000001,1.196379731,1.57281789
dsgdb9nsd_109746,10,H,-2.76558742,-0.4064882564,1.737612379
dsgdb9nsd_109746,11,H,-1.4023635030000001,0.0281076363,2.7701650680000003
dsgdb9nsd_109746,12,H,-0.7555006674,-1.132238973,-1.200187394
dsgdb9nsd_109746,13,H,-2.003403137,1.638604727,-0.6549688981
dsgdb9nsd_109746,14,H,-1.441536673,1.035885002,-2.214935061
dsgdb9nsd_109746,15,H,-3.5700976910000004,-0.060552412199999996,-0.7387595357
dsgdb9nsd_109746,16,H,1.148893393,-0.4520655936,0.21219136460000002
dsgdb9nsd_109746,17,H,2.558190488,1.619005016,-0.3062287443
dsgdb9nsd_109746,18,H,2.1749005180000003,3.0256765939999997,0.7332489726000001
dsgdb9nsd_109746,19,H,2.5117368559999997,1.419502997,1.441125589
dsgdb9nsd_109844,0,C,0.0537792271,1.1106298270000001,0.1341574151
dsgdb9nsd_109844,1,O,-0.4067544458,-0.1096320167,-0.4162889274
dsgdb9nsd_109844,2,C,0.4900159267,-0.6722718469,-1.324129092
dsgdb9nsd_109844,3,C,1.5189298169999998,-1.672732088,-0.8379388831999999
dsgdb9nsd_109844,4,C,1.69175218,-1.980662656,0.6337524945
dsgdb9nsd_109844,5,C,0.2948953378,-2.132363121,-1.625361984
dsgdb9nsd_109844,6,C,-0.8438222701000001,-2.9106898130000003,-0.9870194518000001
dsgdb9nsd_109844,7,C,-2.1535017969999997,-2.629656942,-1.69691477
dsgdb9nsd_109844,8,O,-2.8627770189999997,-3.46932057,-2.189757003
dsgdb9nsd_109844,9,H,0.9849556301000001,0.9767836718,0.701255373
dsgdb9nsd_109844,10,H,0.22867662449999998,1.861513137,-0.6505689890999999
dsgdb9nsd_109844,11,H,-0.7270547445000001,1.475210533,0.8053549792
dsgdb9nsd_109844,12,H,0.7627039848,-0.0033262510999999997,-2.142074022
dsgdb9nsd_109844,13,H,2.44559067,-1.691785347,-1.406262191
dsgdb9nsd_109844,14,H,0.7903722673,-1.747567275,1.204754085
dsgdb9nsd_109844,15,H,1.932587424,-3.036955438,0.7947874613
dsgdb9nsd_109844,16,H,2.510613179,-1.388470691,1.055932687
dsgdb9nsd_109844,17,H,0.4881410182,-2.420942595,-2.6552555140000003
dsgdb9nsd_109844,18,H,-0.6557408715999999,-3.9881401839999997,-1.009817603
dsgdb9nsd_109844,19,H,-0.9728931031999999,-2.600285696,0.0553158183
dsgdb9nsd_109844,20,H,-2.420533945,-1.550039755,-1.7344388119999998
dsgdb9nsd_109902,0,O,0.8156212059000001,-0.48719052520000006,-1.056703735
dsgdb9nsd_109902,1,C,0.0748861561,0.0815117714,0.011860568799999999
dsgdb9nsd_109902,2,C,-1.3413875579999999,-0.4569793087,0.048016229800000004
dsgdb9nsd_109902,3,C,-2.404901167,0.1538309617,1.012419184
dsgdb9nsd_109902,4,O,-2.134729284,1.4449573119999999,1.5253805440000001
dsgdb9nsd_109902,5,C,-3.34599318,0.20751255789999998,-0.2191826297
dsgdb9nsd_109902,6,C,-3.4898168810000003,1.5656084590000001,-0.9255243795
dsgdb9nsd_109902,7,C,-2.202209163,1.1967193809999999,-1.7049167159999998
dsgdb9nsd_109902,8,N,-2.219370259,-0.2094107777,-1.1545594
dsgdb9nsd_109902,9,H,0.233761035,-0.5151573825,-1.824325454
dsgdb9nsd_109902,10,H,0.5940012092,-0.19915021300000002,0.9368709981000001
dsgdb9nsd_109902,11,H,0.07831059580000001,1.179398151,-0.0347451903
dsgdb9nsd_109902,12,H,-1.2874424359999999,-1.5447165569999999,0.1795711127
dsgdb9nsd_109902,13,H,-2.732657762,-0.5215020159,1.813567621
dsgdb9nsd_109902,14,H,-1.5408635869999998,1.35409523,2.276854512
dsgdb9nsd_109902,15,H,-4.220669678,-0.445917167,-0.16429724310000002
dsgdb9nsd_109902,16,H,-4.381174367,1.626005636,-1.552770802
dsgdb9nsd_109902,17,H,-3.4383245710000003,2.442564023,-0.2811314439
dsgdb9nsd_109902,18,H,-2.290262668,1.19665512,-2.7952840689999996
dsgdb9nsd_109902,19,H,-1.32566278,1.790902895,-1.4326503780000002
dsgdb9nsd_109925,0,C,0.3724780751,1.57471742,-0.2503306873
dsgdb9nsd_109925,1,C,0.0498753006,0.1224069387,0.0474439695
dsgdb9nsd_109925,2,O,0.6905716481999999,-0.7898954247,-0.8779215783
dsgdb9nsd_109925,3,C,1.313780567,-1.5510266430000001,0.19542420530000001
dsgdb9nsd_109925,4,C,0.7480248856999999,-2.967213995,0.2444274815
dsgdb9nsd_109925,5,C,2.829324643,-1.5664349359999998,0.0206892443
dsgdb9nsd_109925,6,C,0.7057313016,-0.5876522111,1.260774984
dsgdb9nsd_109925,7,C,1.625232772,0.206285317,2.169361652
dsgdb9nsd_109925,8,O,0.7973431458,1.0534747340000001,2.958795784
dsgdb9nsd_109925,9,H,1.452223164,1.744720829,-0.2930288674
dsgdb9nsd_109925,10,H,-0.048271380700000005,1.8572901869999998,-1.2203524909999999
dsgdb9nsd_109925,11,H,-0.0536628479,2.221592149,0.5222005270000001
dsgdb9nsd_109925,12,H,-1.039920641,-0.015502196499999999,0.024560086600000003
dsgdb9nsd_109925,13,H,1.008025115,-3.512836966,-0.6684717864999999
dsgdb9nsd_109925,14,H,1.149881019,-3.519905987,1.101134835
dsgdb9nsd_109925,15,H,-0.3421596333,-2.9449845310000002,0.3292462953
dsgdb9nsd_109925,16,H,3.23544177,-0.5551478608,-0.054347342699999995
dsgdb9nsd_109925,17,H,3.321414626,-2.083084296,0.8517495640999999
dsgdb9nsd_109925,18,H,3.082614421,-2.095568108,-0.9037669694
dsgdb9nsd_109925,19,H,-0.029842053900000002,-1.084860799,1.898650425
dsgdb9nsd_109925,20,H,2.2020324430000002,-0.48694999079999995,2.803071117
dsgdb9nsd_109925,21,H,2.3496432,0.7959237038,1.5908319709999998
dsgdb9nsd_109925,22,H,1.365298559,1.606293646,3.503578879
dsgdb9nsd_110195,0,O,0.0357532463,1.411594905,0.2079104711
dsgdb9nsd_110195,1,C,0.07054644730000001,0.0429915799,-0.1307762981
dsgdb9nsd_110195,2,C,-1.343825614,-0.5340474287,-0.1111122766
dsgdb9nsd_110195,3,C,-1.5541845890000001,-2.091401486,-0.06470698309999999
dsgdb9nsd_110195,4,N,-2.102354983,-1.915418146,1.275565456
dsgdb9nsd_110195,5,C,-1.9578388569999998,-0.5534892827000001,1.306834037
dsgdb9nsd_110195,6,O,-2.1579587669999998,0.2904143253,2.1430133999999996
dsgdb9nsd_110195,7,C,-2.5029069809999998,-2.650060399,-1.097700254
dsgdb9nsd_110195,8,O,-3.626786291,-3.005517245,-0.8584434256999999
dsgdb9nsd_110195,9,H,-0.45614759759999995,1.4922417,1.036682307
dsgdb9nsd_110195,10,H,0.5123239457,-0.0260969405,-1.130456838
dsgdb9nsd_110195,11,H,0.7112940163,-0.5376201659000001,0.5546044465
dsgdb9nsd_110195,12,H,-1.980172206,-0.0208370758,-0.8369206090000001
dsgdb9nsd_110195,13,H,-0.6111809082,-2.65558442,-0.0976717436
dsgdb9nsd_110195,14,H,-2.584340077,-2.560864294,1.883297508
dsgdb9nsd_110195,15,H,-2.071152805,-2.711370647,-2.122335638
dsgdb9nsd_110293,0,C,-0.0218637273,1.5353788940000002,0.0091409608
dsgdb9nsd_110293,1,C,0.11997725640000001,0.026958065899999998,0.039775697
dsgdb9nsd_110293,2,C,1.390033492,-0.7464244826,-0.19350728399999997
dsgdb9nsd_110293,3,C,0.6927989742,-0.7818060839000001,1.174187617
dsgdb9nsd_110293,4,C,1.8997782619999999,-0.08854361779999999,1.82693393
dsgdb9nsd_110293,5,C,2.630636998,-0.9638068405,2.827168313
dsgdb9nsd_110293,6,O,3.9012841330000003,-0.351528481,3.082452497
dsgdb9nsd_110293,7,C,2.607228807,-0.048997590099999995,0.4194361764
dsgdb9nsd_110293,8,O,3.749980784,-0.8683955811,0.314155852
dsgdb9nsd_110293,9,H,0.8184471473,2.0482134569999997,0.4833556668
dsgdb9nsd_110293,10,H,-0.0867372043,1.8973144480000002,-1.022791855
dsgdb9nsd_110293,11,H,-0.9338799268000001,1.848488549,0.5292733295000001
dsgdb9nsd_110293,12,H,-0.7325100673,-0.4813221564,-0.40888557700000006
dsgdb9nsd_110293,13,H,1.473501143,-1.521783558,-0.9456211419
dsgdb9nsd_110293,14,H,0.1331116913,-1.5903098530000002,1.633373166
dsgdb9nsd_110293,15,H,1.707713064,0.8889264249,2.2835712619999997
dsgdb9nsd_110293,16,H,2.044856493,-1.045399132,3.754536578
dsgdb9nsd_110293,17,H,2.763837604,-1.9716201709999999,2.41307629
dsgdb9nsd_110293,18,H,4.382730093999999,-0.9037684522,3.706181333
dsgdb9nsd_110293,19,H,2.820018047,0.9609449586,0.0390895971
dsgdb9nsd_110293,20,H,4.324852646,-0.6257401377,1.053620772
dsgdb9nsd_110593,0,C,0.1642192454,1.3511010469999998,0.19068776699999998
dsgdb9nsd_110593,1,O,-0.2942010441,0.0838222084,-0.2312094229
dsgdb9nsd_110593,2,C,0.47205339310000005,-0.479766573,-1.263460277
dsgdb9nsd_110593,3,C,1.738536518,-1.281241921,-0.8888585529
dsgdb9nsd_110593,4,C,0.9139585235,-2.498159135,-0.37132745710000004
dsgdb9nsd_110593,5,O,1.618883899,-3.473559975,-1.192949538
dsgdb9nsd_110593,6,C,1.500899751,-2.302913429,-2.049576855
dsgdb9nsd_110593,7,C,0.0667074411,-1.9240695730000001,-1.5830467959999999
dsgdb9nsd_110593,8,O,-1.096642397,-2.38928781,-2.13492699
dsgdb9nsd_110593,9,H,1.177742034,1.300908301,0.6146076419
dsgdb9nsd_110593,10,H,0.17191254960000002,2.073991619,-0.6392844164
dsgdb9nsd_110593,11,H,-0.5237245125,1.705861026,0.9616476216
dsgdb9nsd_110593,12,H,0.5671081163,0.2115034684,-2.1139827
dsgdb9nsd_110593,13,H,2.7046498389999996,-0.9525801001,-0.5168215437
dsgdb9nsd_110593,14,H,0.6220269394,-2.770997412,0.6402251138
dsgdb9nsd_110593,15,H,1.9259168580000001,-2.331521847,-3.051445227
dsgdb9nsd_110593,16,H,-1.832240465,-2.042609675,-1.616434207
dsgdb9nsd_110599,0,C,0.12468199890000001,1.577254346,0.159780353
dsgdb9nsd_110599,1,C,0.06662222150000001,0.0828194243,0.10349919839999999
dsgdb9nsd_110599,2,C,-0.8543952957,-0.7625163065,0.9496791984
dsgdb9nsd_110599,3,C,0.6305120055,-0.9952877579,1.002670537
dsgdb9nsd_110599,4,C,1.1754567790000001,-1.6621615140000001,-0.2652484033
dsgdb9nsd_110599,5,C,0.2460151795,-1.934338579,-1.389297631
dsgdb9nsd_110599,6,C,-1.178142077,-2.492772805,-1.482045611
dsgdb9nsd_110599,7,O,-1.3644341709999999,-3.18178497,-2.709785505
dsgdb9nsd_110599,8,N,0.6776350826,-0.5354979217,-1.15322882
dsgdb9nsd_110599,9,H,1.12398583,1.9365668569999999,-0.1043544466
dsgdb9nsd_110599,10,H,-0.5861049389999999,2.019222185,-0.5490961264
dsgdb9nsd_110599,11,H,-0.12496110630000001,1.9412708440000002,1.161114525
dsgdb9nsd_110599,12,H,-1.230863807,-0.2143888366,1.809669805
dsgdb9nsd_110599,13,H,-1.554087889,-1.499613345,0.5833991114
dsgdb9nsd_110599,14,H,1.215567619,-0.9038726811,1.908390033
dsgdb9nsd_110599,15,H,2.215081583,-1.9738463780000002,-0.3225964364
dsgdb9nsd_110599,16,H,0.8018706269,-2.305100601,-2.252590986
dsgdb9nsd_110599,17,H,-1.362560737,-3.2370113810000003,-0.7013398384999999
dsgdb9nsd_110599,18,H,-1.9193579109999999,-1.691474446,-1.3713954080000001
dsgdb9nsd_110599,19,H,-1.337926363,-2.530577584,-3.418427269
dsgdb9nsd_110774,0,C,-0.11757574679999999,1.5902468669999998,0.1465814689
dsgdb9nsd_110774,1,C,-0.0748663088,0.1480081606,-0.3721673878
dsgdb9nsd_110774,2,C,-1.388942956,-0.5756224955,-0.1576181642
dsgdb9nsd_110774,3,C,-1.54847389,-2.09032726,-0.1063063354
dsgdb9nsd_110774,4,C,-0.3351442112,-2.940949692,0.1976336046
dsgdb9nsd_110774,5,C,0.1382590588,-2.472458532,1.5784323999999998
dsgdb9nsd_110774,6,O,1.099343463,-2.82647353,2.1925888469999997
dsgdb9nsd_110774,7,O,-0.7175322489,-1.513458894,2.053088921
dsgdb9nsd_110774,8,C,-1.7601573590000001,-1.254033484,1.1326091459999998
dsgdb9nsd_110774,9,H,0.8294467393000001,2.103916467,-0.0432268862
dsgdb9nsd_110774,10,H,-0.9132348672,2.16375213,-0.3414100368
dsgdb9nsd_110774,11,H,-0.3028018566,1.6095048930000002,1.2249082390000001
dsgdb9nsd_110774,12,H,0.1579222044,0.14370755699999999,-1.44446571
dsgdb9nsd_110774,13,H,0.7471563918,-0.38329197159999995,0.117383172
dsgdb9nsd_110774,14,H,-2.236532461,-0.081727983,-0.6296280949
dsgdb9nsd_110774,15,H,-2.385206509,-2.5412094880000002,-0.6251782937
dsgdb9nsd_110774,16,H,-0.58492056,-4.004789058,0.2563195021
dsgdb9nsd_110774,17,H,0.4937969329,-2.8436952,-0.5091765860999999
dsgdb9nsd_110774,18,H,-2.7117926960000003,-1.103462747,1.6264269340000002
dsgdb9nsd_110838,0,C,0.4461580361,0.9881441381999999,0.4035542593
dsgdb9nsd_110838,1,O,-0.3502651889,0.1558792393,-0.42204007649999997
dsgdb9nsd_110838,2,C,0.40004452560000003,-0.5531495152,-1.349964795
dsgdb9nsd_110838,3,C,1.3265738790000001,-1.6733597669999998,-0.9894401302
dsgdb9nsd_110838,4,O,0.8764853912,-2.38867776,0.1532000384
dsgdb9nsd_110838,5,C,-0.3195521615,-2.848184887,-0.575359427
dsgdb9nsd_110838,6,C,-0.1407077483,-4.323384071,-0.9184090253
dsgdb9nsd_110838,7,C,-1.603507922,-2.595266486,0.19824176489999998
dsgdb9nsd_110838,8,C,0.041298633700000004,-1.94893065,-1.772760609
dsgdb9nsd_110838,9,H,1.1610129359999999,0.3977245331,0.9905748047
dsgdb9nsd_110838,10,H,0.9998933336,1.7321488440000001,-0.1885752831
dsgdb9nsd_110838,11,H,-0.2339152095,1.5109860830000001,1.079746438
dsgdb9nsd_110838,12,H,0.7735468605,0.0534659124,-2.180756487
dsgdb9nsd_110838,13,H,2.3781042119999998,-1.7368298930000001,-1.250097084
dsgdb9nsd_110838,14,H,-0.13258661230000002,-4.922320319,-0.0027668525
dsgdb9nsd_110838,15,H,-0.963951126,-4.673405459,-1.551171371
dsgdb9nsd_110838,16,H,0.7999206034,-4.489574141,-1.450341595
dsgdb9nsd_110838,17,H,-1.6994171000000002,-1.5422232519999999,0.45635640380000003
dsgdb9nsd_110838,18,H,-2.468029318,-2.893404992,-0.4047398393
dsgdb9nsd_110838,19,H,-1.610988743,-3.1952383010000003,1.114794377
dsgdb9nsd_110838,20,H,-0.1206504117,-2.223611818,-2.80768696
